8852;FB;ROMA TERMINI;RAVENNA;TERNI;SPOLETO;FOLIGNO;FABRIANO;JESI;FALCONARA MARITTIMA;PESARO;RIMINI;;;;;;;;;;;;;;
8863;FB;ROMA TERMINI;REGGIO CALABRIA CENTRALE;NAPOLI CENTRALE;SALERNO;AGROPOLI CASTELLABATE;SAPRI;SCALEA S.DOMENICA TALAO;PAOLA;LAMEZIA TERME CENTRALE;VIBO VALENZIA PIZZO;ROSARNO;GIOIA TAURO;VILLA SAN GIOVANNI;;;;;;;;;;;
8864;FB;REGGIO CALABRIA CENTRALE;ROMA TERMINI;VILLA SAN GIOVANNI;GIOIA TAURO;ROSARNO;VIBO VALENZIA PIZZO;LAMEZIA TERME CENTRALE;PAOLA;SAPRI;BATTIPAGLIA;SALERNO;NAPOLI CENTRALE;;;;;;;;;;;;
8868;FB;REGGIO CALABRIA CENTRALE;ROMA TERMINI;VILLA SAN GIOVANNI;GIOIA TAURO;ROSARNO;VIBO VALENZIA PIZZO;LAMEZIA TERME CENTRALE;PAOLA;SAPRI;SALERNO;NAPOLI CENTRALE;;;;;;;;;;;;;
8869;FB;ROMA TERMINI;REGGIO CALABRIA CENTRALE;NAPOLI CENTRALE;SALERNO;BATTIPAGLIA;SAPRI;PAOLA;LAMEZIA TERME CENTRALE;VIBO VALENZIA PIZZO;ROSARNO;GIOIA TAURO;VILLA SAN GIOVANNI;;;;;;;;;;;;
8300;FA;FOGGIA ;ROMA TERMINI;BENEVENTO;CASERTA;;;;;;;;;;;;;;;;;;;;
8302;FA;LECCE ;ROMA TERMINI;BRINDISI;MONOPOLI;BARI CENTRALE;BARLETTA;FOGGIA;BENEVENTO;CASERTA;;;;;;;;;;;;;;;
8303;FA;ROMA TERMINI;LECCE;CASERTA;BENEVENTO;FOGGIA;BARLETTA;BARI CENTRALE;BRINDISI;;;;;;;;;;;;;;;;
8306;FA;BARI CENTRALE;ROMA TERMINI;;;;;;;;;;;;;;;;;;;;;;
8314;FA;LECCE;ROMA TERMINI;BRINDISI;BARI CENTRALE;BARLETTA;FOGGIA;BENEVENTO;CASERTA;;;;;;;;;;;;;;;;
8315;FA;ROMA TERMINI;LECCE;CASERTA;BENEVENTO;FOGGIA;BARLETTA;BARI CENTRALE;MONOPOLI;BRINDISI;;;;;;;;;;;;;;;
8317;FA;ROMA TERMINI;BARI CENTRALE;;;;;;;;;;;;;;;;;;;;;;
8319;FA;ROMA TERMINI;FOGGIA;CASERTA;BENEVENTO;;;;;;;;;;;;;;;;;;;;
8323;FA;ROMA TERMINI;LECCE;CASERTA;BENEVENTO;FOGGIA;BARLETTA;BARI CENTRALE;BRINDISI;;;;;;;;;;;;;;;;
8325;FA;ROMA TERMINI;BARI CENTRALE;CASERTA;BENEVENTO;;;;;;;;;;;;;;;;;;;;
8326;FA;LECCE;ROMA TERMINI;BRINDISI;BARI CENTRALE;BARLETTA;FOGGIA;BENEVENTO;CASERTA;;;;;;;;;;;;;;;;
8343;FA;ROMA TERMINI;REGGIO CALABRIA CENTRALE;NAPOLI AFRAGOLA;SALERNO;PAOLA;LAMEZIA TERME CENTRALE;ROSARNO;VILLA SAN GIOVANNI;;;;;;;;;;;;;;;;
8346;FA;REGGIO CALABRIA CENTRALE;ROMA TERMINI;VILLA SAN GIOVANNI;ROSARNO;LAMEZIA TERME CENTRALE;PAOLA;SALERNO;NAPOLI AFRAGOLA;;;;;;;;;;;;;;;;
8347;FA;ROMA TERMINI;REGGIO CALABRIA CENTRALE;NAPOLI AFRAGOLA;SALERNO;PAOLA;LAMEZIA TERME CENTRALE;ROSARNO;VILLA SAN GIOVANNI;;;;;;;;;;;;;;;;
8348;FA;BARI CENTRALE;ROMA TERMINI;BENEVENTO;CASERTA;;;;;;;;;;;;;;;;;;;;
8408;FA;ROMA TERMINI;VENEZIA SANTA LUCIA;ROMA TIBURTINA;FIRENZE S.M.N.;BOLOGNA C.LE/AV;FERRARA;PADOVA;VENEZIA MESTRE;;;;;;;;;;;;;;;;
8412;FA;TRIESTE CENTRALE;ROMA TERMINI;TRIESTE AEREOPORTO;VENEZIA MESTRE;PADOVA;FERRARA;BOLOGNA C.LE/AV;FIRENZE S.M.N.;;;;;;;;;;;;;;;;
8416;FA;ROMA TERMINI;VENEZIA SANTA LUCIA;ROMA TIBURTINA;FIRENZE S.M.N.;BOLOGNA C.LE/AV;ROVIGO;PADOVA;VENEZIA MESTRE;;;;;;;;;;;;;;;;
8427;FA;VENEZIA SANTA LUCIA;ROMA TERMINI;VENEZIA MESTRE;PADOVA;BOLOGNA C.LE/AV;FIRENZE S.M.N.;ROMA TIBURTINA;;;;;;;;;;;;;;;;;
8429;FA;VENEZIA SANTA LUCIA;ROMA TERMINI;VENEZIA MESTRE;PADOVA;BOLOGNA C.LE/AV;FIRENZE S.M.N.;ROMA TIBURTINA;;;;;;;;;;;;;;;;;
8434;FA;ROMA TERMINI;VENEZIA SANTA LUCIA;FIRENZE S.M.N.;BOLOGNA C.LE/AV;PADOVA;VENEZIA MESTRE;;;;;;;;;;;;;;;;;;
8435;FA;VENEZIA SANTA LUCIA;ROMA TERMINI;VENEZIA MESTRE;PADOVA;BOLOGNA C.LE/AV;FIRENZE S.M.N.;ROMA TIBURTINA;;;;;;;;;;;;;;;;;
8448;FA;ROMA TERMINI;TRIESTE CENTRALE;FIRENZE S.M.N.;BOLOGNA C.LE/AV;PADOVA;VENEZIA MESTRE;TRIESTE AEROPORTO;;;;;;;;;;;;;;;;;
8451;FA;VENEZIA SANTA LUCIA;ROMA TERMINI;VENEZIA MESTRE;PADOVA;FERRARA;BOLOGNA C.LE/AV;FIRENZE S.M.N.;ROMA TIBURTINA;;;;;;;;;;;;;;;;
8503;FA;BOLZANO/BOZEN;ROMA TERMINI;TRENTO;ROVERETO;VERONA PORTA NUOVA;BOLOGNA C.LE/AV;FIRENZE CAMPO MARTE;;;;;;;;;;;;;;;;;
8504;FA;ROMA TERMINI;BOLZANO/BOZEN;FIRENZE CAMPO MARTE;BOLOGNA C.LE/AV;VERONA PORTA NUOVA;ROVERETO;TRENTO;ORA/AUER;;;;;;;;;;;;;;;;
8506;FA;NAPOLI CENTRALE;BOLZANO/BOZEN;ROMA TERMINI;FIRENZE CAMPO MARTE;BOLOGNA C.LE/AV;VERONA PORTA NUOVA;ROVERETO;TRENTO;;;;;;;;;;;;;;;;
8507;FA;BOLZANO/BOZEN;NAPOLI CENTRALE;TRENTO;ROVERETO;VERONA PORTA NUOVA;BOLOGNA C.LE/AV;FIRENZE CAMPO MARTE;ROMA TERMINI;;;;;;;;;;;;;;;;
8508;FA;ROMA TERMINI;BERGAMO;FIRENZE CAMPO MARTE;BOLOGNA C.LE/AV;VERONA PORTA NUOVA;BRESCIA;;;;;;;;;;;;;;;;;;
8510;FA;VICENZA;ROMA TERMINI;VERONA PORTA NUOVA;BOLOGNA C.LE/AV;FIRENZE CAMPO MARTE;;;;;;;;;;;;;;;;;;;
8512;FA;ROMA TERMINI;BOLZANO/BOZEN;FIRENZE CAMPO MARTE;BOLOGNA C.LE/AV;VERONA PORTA NUOVA;ROVERETO;TRENTO;;;;;;;;;;;;;;;;;
8517;FA;BOLZANO/BOZEN;ROMA TERMINI;TRENTO;ROVERETO;VERONA PORTA NUOVA;BOLOGNA C.LE/AV;FIRENZE CAMPO MARTE;;;;;;;;;;;;;;;;;
8518;FA;ROMA TERMINI;VICENZA;FIRENZE CAMPO MARTE;BOLOGNA C.LE/AV;VERONA PORTA NUOVA;;;;;;;;;;;;;;;;;;;
8523;FA;BOLZANO/BOZEN;ROMA TERMINI;TRENTO;ROVERETO;VERONA PORTA NUOVA;BOLOGNA C.LE/AV;FIRENZE CAMPO MARTE;;;;;;;;;;;;;;;;;
8524;FA;NAPOLI CENTRALE;BOLZANO/BOZEN;ROMA TERMINI;FIRENZE CAMPO MARTE;BOLOGNA C.LE/AV;VERONA PORTA NUOVA;ROVERETO;TRENTO;;;;;;;;;;;;;;;;
8525;FA;BERGAMO;ROMA TERMINI;BRESCIA;VERONA PORTA NUOVA;BOLOGNA C.LE/AV;FIRENZE CAMPO MARTE;;;;;;;;;;;;;;;;;;
8526;FA;ROMA TERMINI;BOLZANO/BOZEN;FIRENZE CAMPO MARTE;BOLOGNA C.LE/AV;VERONA PORTA NUOVA;ROVERETO;TRENTO;;;;;;;;;;;;;;;;;
8527;FA;BOLZANO/BOZEN;NAPOLI CENTRALE;ORA/AUER;TRENTO;ROVERETO;VERONA PORTA NUOVA;BOLOGNA C.LE/AV;FIRENZE CAMPO MARTE;ROMA TERMINI;;;;;;;;;;;;;;;
8551;FA;MANTOVA;ROMA TERMINI;CARPI;MODENA;BOLOGNA C.LE/AV;FIRENZE S.M.N.;AREZZO;ROMA TIBURTINA;;;;;;;;;;;;;;;;
8552;FA;ROMA TERMINI;MANTOVA;ROMA TIBURTINA;FIRENZE S.M.N.;BOLOGNA C.LE/AV;MODENA;CARPI;;;;;;;;;;;;;;;;;
8563;FA;FIUMICINO AEROPORTO;ROMA TERMINI;;;;;;;;;;;;;;;;;;;;;;
8572;FA;ROMA TERMINI;FIUMICINO AEROPORTO;;;;;;;;;;;;;;;;;;;;;;
8583;FA;GENOVA P. PRINCIPE;FIUMICINO AEROPORTO;GENOVA BRIGNOLE;LA SPEZIA CENTRALE;PISA CENTRALE;FIRENZE CAMPO MARTE;ROMA TIBURTINA;;;;;;;;;;;;;;;;;
8587;FA;FIUMICINO AEROPORTO;GENOVA P. PRINCIPE;ROMA TIBURTINA;FIRENZE CAMPO MARTE;PISA CENTRALE;LA SPEZIA CENTRALE;GENOVA BRIGNOLE;;;;;;;;;;;;;;;;;
9400;FA;ROMA TERMINI;VENEZIA SANTA LUCIA;FIRENZE S.M.N.;BOLOGNA C.LE/AV;PADOVA;VENEZIA MESTRE;;;;;;;;;;;;;;;;;;
9403;FA;VENEZIA SANTA LUCIA;ROMA TERMINI;VENEZIA MESTRE;PADOVA;BOLOGNA C.LE/AV;FIRENZE S.M.N.;ROMA TIBURTINA;;;;;;;;;;;;;;;;;
9435;FA;VENEZIA SANTA LUCIA;ROMA TERMINI;VENEZIA MESTRE;PADOVA;BOLOGNA C.LE/AV;FIRENZE S.M.N.;ROMA TIBURTINA;;;;;;;;;;;;;;;;;
9446;FA;ROMA TERMINI;VENEZIA SANTA LUCIA;ROMA TIBURTINA;FIRENZE S.M.N.;BOLOGNA C.LE/AV;PADOVA;VENEZIA MESTRE;;;;;;;;;;;;;;;;;
9450;FA;ROMA TERMINI;VENEZIA SANTA LUCIA;ROMA TIBURTINA;AREZZO;FIRENZE S.M.N.;BOLOGNA C.LE/AV;PADOVA;VENEZIA MESTRE;;;;;;;;;;;;;;;;
